replace_type,top_fraction,embedding_dim,hidden_dim,context_window,replace_frac,loss
False,0.05,256,128,28,0.05,6.122820833848728
False,0.05,256,128,28,0.01,6.122820833848728
True,0.1,256,128,28,0.1,5.878731337452703
True,0.1,256,128,28,0.05,6.0442502456994065
True,0.1,256,128,28,0.01,6.208261634513346
False,0.1,256,128,28,0.1,6.040893098831803
False,0.1,256,128,28,0.05,6.040893098831803
False,0.1,256,128,28,0.01,6.067433057223003
True,0.01,256,256,28,0.1,6.026186930381884
True,0.01,256,256,28,0.05,6.125470092809317
True,0.01,256,256,28,0.01,6.230825734587843
False,0.01,256,256,28,0.1,6.2905360123091745
False,0.01,256,256,28,0.05,6.2905360123091745
False,0.01,256,256,28,0.01,6.2905360123091745
True,0.05,256,256,28,0.1,5.903459453864371
True,0.05,256,256,28,0.05,6.0515204605509165
True,0.05,256,256,28,0.01,6.202364782017905
False,0.05,256,256,28,0.1,6.111379053906361
False,0.05,256,256,28,0.05,6.111379053906361
False,0.05,256,256,28,0.01,6.111379053906361
True,0.1,256,256,28,0.1,5.867714023308481
True,0.1,256,256,28,0.05,6.026652778313148
True,0.1,256,256,28,0.01,6.197682686098196
False,0.1,256,256,28,0.1,6.026738627532061
False,0.1,256,256,28,0.05,6.026738627532061
False,0.1,256,256,28,0.01,6.052223676371612
True,0.01,256,512,28,0.1,6.072514046885983
True,0.01,256,512,28,0.05,6.1537618932598495
True,0.01,256,512,28,0.01,6.238827364308536
False,0.01,256,512,28,0.1,6.298997036884288
False,0.01,256,512,28,0.05,6.298997036884288
False,0.01,256,512,28,0.01,6.298997036884288
True,0.05,256,512,28,0.1,5.946825339510727
True,0.05,256,512,28,0.05,6.085518311882318
True,0.05,256,512,28,0.01,6.227254084807898
False,0.05,256,512,28,0.1,6.137434611731259
False,0.05,256,512,28,0.05,6.137434611731259
False,0.05,256,512,28,0.01,6.137434611731259
True,0.1,256,512,28,0.1,5.923148105427064
True,0.1,256,512,28,0.05,6.070182835789359
True,0.1,256,512,28,0.01,6.218570420355347
False,0.1,256,512,28,0.1,6.047355117862517
False,0.1,256,512,28,0.05,6.047355117862517
False,0.1,256,512,28,0.01,6.069495026427576
True,0.01,64,128,14,0.1,6.165772785833977
True,0.01,64,128,14,0.05,6.285889115840623
True,0.01,64,128,14,0.01,6.428760325511891
False,0.01,64,128,14,0.1,6.5656070926517875
False,0.01,64,128,14,0.05,6.5656070926517875
False,0.01,64,128,14,0.01,6.5656070926517875
True,0.05,64,128,14,0.1,6.056366584489689
True,0.05,64,128,14,0.05,6.227848862198864
True,0.05,64,128,14,0.01,6.413746459333475
False,0.05,64,128,14,0.1,6.368298654503082
False,0.05,64,128,14,0.05,6.368298654503082
False,0.05,64,128,14,0.01,6.368298654503082
True,0.1,64,128,14,0.1,6.0345007689146675
True,0.1,64,128,14,0.05,6.216275031426425
True,0.1,64,128,14,0.01,6.4131514104003395
False,0.1,64,128,14,0.1,6.271971658213888
False,0.1,64,128,14,0.05,6.271971658213888
False,0.1,64,128,14,0.01,6.305638104017727
True,0.01,64,256,14,0.1,6.13167122790505
True,0.01,64,256,14,0.05,6.251907590449798
True,0.01,64,256,14,0.01,6.385569325260353
False,0.01,64,256,14,0.1,6.518287046213537
False,0.01,64,256,14,0.05,6.518287046213537
False,0.01,64,256,14,0.01,6.518287046213537
True,0.05,64,256,14,0.1,6.022449512251536
True,0.05,64,256,14,0.05,6.191458649920572
True,0.05,64,256,14,0.01,6.37117036681992
False,0.05,64,256,14,0.1,6.321419455586075
False,0.05,64,256,14,0.05,6.321419455586075
False,0.05,64,256,14,0.01,6.321419455586075
True,0.1,64,256,14,0.1,5.9953322989616185
True,0.1,64,256,14,0.05,6.17911588080508
True,0.1,64,256,14,0.01,6.3714445891058205
False,0.1,64,256,14,0.1,6.221874344088595
False,0.1,64,256,14,0.05,6.221874344088595
False,0.1,64,256,14,0.01,6.254901616112941
True,0.01,64,512,14,0.1,6.183269335123162
True,0.01,64,512,14,0.05,6.292290713548843
True,0.01,64,512,14,0.01,6.410925500648707
False,0.01,64,512,14,0.1,6.527086511693779
False,0.01,64,512,14,0.05,6.527086511693779
False,0.01,64,512,14,0.01,6.527086511693779
True,0.05,64,512,14,0.1,6.067041271536242
True,0.05,64,512,14,0.05,6.227206347656278
True,0.05,64,512,14,0.01,6.394076787127359
False,0.05,64,512,14,0.1,6.334675112970415
False,0.05,64,512,14,0.05,6.334675112970415
False,0.05,64,512,14,0.01,6.334675112970415
True,0.1,64,512,14,0.1,6.0410922799933156
True,0.1,64,512,14,0.05,6.211860849639085
True,0.1,64,512,14,0.01,6.388085418157566
False,0.1,64,512,14,0.1,6.23608645980494
False,0.1,64,512,14,0.05,6.23608645980494
False,0.1,64,512,14,0.01,6.266083232877831
True,0.01,128,128,14,0.1,6.113453614403645
True,0.01,128,128,14,0.05,6.224588345057644
True,0.01,128,128,14,0.01,6.342929320766316
False,0.01,128,128,14,0.1,6.464638816806657
False,0.01,128,128,14,0.05,6.464638816806657
False,0.01,128,128,14,0.01,6.464638816806657
True,0.05,128,128,14,0.1,5.99454299356521
